Order_ID,Order_Date,Product_ID,Supplier_ID,Warehouse_ID,Region_ID,Quantity,Revenue,Fulfillment_Status
O016414,2024-09-21,P003,S002,W002,R005,2,1098,Fulfilled
O016415,2025-01-31,P018,S004,W002,R005,3,117,Fulfilled
O016416,2024-12-21,P012,S002,W004,R001,1,249,Fulfilled
O016417,2023-08-25,P018,S006,W004,R003,5,195,Fulfilled
O016418,2023-11-09,P002,S003,W004,R005,3,2097,Fulfilled
O016419,2023-05-01,P013,S002,W004,R001,3,417,Fulfilled
O016420,2023-10-07,P023,S007,W002,R003,2,98,Fulfilled
O016421,2023-03-27,P019,S005,W002,R003,5,395,Fulfilled
O016422,2024-01-20,P023,S006,W005,R002,2,98,Fulfilled
O016423,2024-04-11,P007,S008,W003,R001,7,1253,Fulfilled
O016424,2024-08-29,P018,S008,W004,R004,4,156,Delayed
O016425,2024-01-25,P016,S009,W005,R001,1,299,Fulfilled
O016426,2024-08-20,P012,S002,W002,R004,6,1494,Fulfilled
O016427,2023-09-01,P005,S007,W004,R002,4,1316,Fulfilled
O016428,2025-10-19,P009,S005,W002,R001,2,1598,Fulfilled
O016429,2023-07-07,P021,S009,W005,R005,3,177,Fulfilled
O016430,2024-02-15,P019,S003,W003,R003,1,79,Fulfilled
O016431,2023-06-27,P016,S009,W005,R005,1,299,Fulfilled
O016432,2025-10-29,P013,S003,W002,R004,4,556,Fulfilled
O016433,2025-12-29,P020,S009,W002,R005,3,357,Fulfilled
O016434,2023-09-08,P015,S008,W004,R001,2,698,Fulfilled
O016435,2024-08-24,P002,S010,W003,R005,1,699,Fulfilled
O016436,2024-12-13,P010,S002,W005,R004,4,916,Fulfilled
O016437,2025-03-17,P020,S004,W001,R002,1,119,Fulfilled
O016438,2024-02-06,P025,S004,W002,R002,2,78,Fulfilled
O016439,2024-04-08,P013,S006,W001,R002,1,139,Fulfilled
O016440,2023-06-22,P003,S002,W001,R002,7,3843,Fulfilled
O016441,2025-12-18,P003,S009,W001,R005,6,3294,Fulfilled
O016442,2025-01-21,P017,S007,W002,R005,3,267,Fulfilled
O016443,2025-05-03,P010,S001,W002,R004,2,458,Fulfilled
O016444,2025-12-27,P007,S010,W002,R005,3,537,Fulfilled
O016445,2023-04-08,P008,S004,W002,R005,1,249,Fulfilled
O016446,2023-03-01,P005,S009,W001,R001,2,658,Fulfilled
O016447,2023-04-16,P016,S005,W003,R003,4,1196,Fulfilled
O016448,2024-02-22,P023,S009,W003,R001,5,245,Delayed
O016449,2025-05-13,P016,S007,W004,R002,2,598,Fulfilled
O016450,2023-11-18,P002,S005,W001,R005,9,6291,Fulfilled
O016451,2023-03-06,P012,S009,W001,R002,2,498,Fulfilled
O016452,2025-01-31,P012,S001,W005,R005,4,996,Fulfilled
O016453,2024-08-25,P012,S002,W003,R004,2,498,Fulfilled
O016454,2024-01-07,P005,S003,W002,R002,1,329,Fulfilled
O016455,2025-02-26,P001,S006,W005,R005,4,3556,Fulfilled
O016456,2023-03-17,P018,S010,W004,R005,2,78,Fulfilled
O016457,2023-02-13,P020,S007,W005,R005,7,833,Fulfilled
O016458,2025-10-28,P017,S010,W001,R003,4,356,Delayed
O016459,2025-02-19,P002,S003,W001,R002,4,2796,Fulfilled
O016460,2025-05-23,P008,S005,W004,R005,3,747,Fulfilled
O016461,2024-06-27,P016,S006,W003,R002,4,1196,Fulfilled
O016462,2023-09-22,P017,S002,W001,R003,2,178,Pending
O016463,2024-08-05,P021,S009,W003,R003,1,59,Delayed
O016464,2024-06-30,P009,S006,W002,R002,1,799,Fulfilled
O016465,2024-03-26,P021,S001,W002,R004,3,177,Fulfilled
O016466,2025-05-11,P020,S008,W003,R003,5,595,Fulfilled
O016467,2024-03-28,P007,S003,W004,R001,1,179,Fulfilled
O016468,2025-01-23,P019,S005,W005,R002,3,237,Delayed
O016469,2023-10-11,P012,S007,W003,R004,4,996,Fulfilled
O016470,2024-01-30,P008,S002,W003,R005,2,498,Fulfilled
O016471,2024-05-19,P021,S005,W004,R005,5,295,Delayed
O016472,2023-07-28,P003,S005,W005,R001,1,549,Fulfilled
O016473,2024-03-14,P017,S005,W005,R005,1,89,Fulfilled
O016474,2023-02-12,P021,S006,W002,R002,4,236,Fulfilled
O016475,2024-06-19,P011,S001,W003,R003,1,169,Fulfilled
O016476,2025-11-25,P013,S009,W003,R004,1,139,Fulfilled
O016477,2024-09-10,P013,S002,W002,R005,5,695,Delayed
O016478,2024-01-30,P017,S001,W005,R005,1,89,Fulfilled
O016479,2023-03-24,P007,S002,W005,R005,5,895,Fulfilled
O016480,2023-06-29,P024,S005,W001,R004,4,396,Fulfilled
O016481,2023-02-27,P021,S010,W005,R004,6,354,Fulfilled
O016482,2025-02-04,P022,S007,W002,R002,4,316,Fulfilled
O016483,2025-01-07,P007,S001,W005,R004,7,1253,Fulfilled
O016484,2023-11-07,P002,S009,W004,R001,4,2796,Fulfilled
O016485,2025-10-06,P019,S010,W005,R004,3,237,Fulfilled
O016486,2025-11-12,P006,S004,W003,R005,3,3597,Fulfilled
O016487,2024-06-05,P017,S009,W005,R001,3,267,Fulfilled
O016488,2025-03-10,P007,S001,W003,R001,2,358,Fulfilled
O016489,2024-12-18,P015,S006,W001,R003,6,2094,Delayed
O016490,2025-06-27,P011,S009,W002,R002,6,1014,Fulfilled
O016491,2023-10-12,P011,S009,W005,R002,3,507,Fulfilled
O016492,2023-12-30,P003,S007,W002,R005,4,2196,Fulfilled
O016493,2024-11-12,P009,S002,W002,R001,5,3995,Fulfilled
O016494,2023-09-30,P003,S004,W004,R005,3,1647,Fulfilled
O016495,2025-04-24,P019,S006,W002,R004,2,158,Fulfilled
O016496,2024-07-30,P023,S009,W003,R004,2,98,Fulfilled
O016497,2023-06-17,P024,S005,W004,R003,2,198,Fulfilled
O016498,2023-11-28,P004,S007,W001,R002,6,1494,Fulfilled
O016499,2024-10-30,P014,S007,W003,R002,2,378,Pending
O016500,2023-12-14,P008,S009,W002,R001,7,1743,Fulfilled
O016501,2024-12-14,P017,S008,W002,R003,3,267,Fulfilled
O016502,2024-04-25,P020,S004,W003,R001,4,476,Fulfilled
O016503,2025-12-17,P018,S001,W005,R003,1,39,Fulfilled
O016504,2025-04-30,P020,S009,W004,R004,4,476,Fulfilled
O016505,2023-05-06,P017,S007,W003,R005,6,534,Fulfilled
O016506,2024-05-22,P023,S009,W001,R001,1,49,Fulfilled
O016507,2023-07-21,P011,S007,W003,R004,7,1183,Fulfilled
O016508,2024-01-26,P023,S010,W001,R005,1,49,Fulfilled
O016509,2023-06-19,P024,S008,W005,R003,2,198,Fulfilled
O016510,2023-04-19,P007,S003,W002,R005,4,716,Fulfilled
O016511,2024-12-05,P013,S007,W005,R005,2,278,Delayed
O016512,2023-01-27,P015,S007,W001,R005,7,2443,Fulfilled
O016513,2023-12-28,P016,S003,W001,R001,3,897,Fulfilled
O016514,2023-08-04,P020,S006,W005,R003,1,119,Fulfilled
O016515,2024-04-05,P024,S003,W005,R001,4,396,Fulfilled
O016516,2023-07-27,P002,S006,W004,R001,1,699,Fulfilled
O016517,2024-08-03,P020,S009,W003,R003,4,476,Fulfilled
O016518,2023-05-27,P022,S004,W001,R002,2,158,Fulfilled
O016519,2024-02-01,P004,S008,W004,R003,3,747,Fulfilled
O016520,2025-07-18,P002,S003,W005,R001,3,2097,Fulfilled
O016521,2023-07-20,P002,S007,W002,R001,3,2097,Fulfilled
O016522,2025-08-10,P005,S006,W002,R002,2,658,Fulfilled
O016523,2025-05-13,P007,S007,W004,R004,3,537,Fulfilled
O016524,2025-04-26,P012,S001,W004,R001,3,747,Fulfilled
O016525,2023-06-23,P015,S006,W005,R002,4,1396,Fulfilled
O016526,2024-05-07,P019,S002,W003,R005,1,79,Delayed
O016527,2025-02-21,P014,S001,W002,R003,2,378,Fulfilled
O016528,2024-01-31,P008,S008,W001,R003,1,249,Fulfilled
O016529,2023-04-24,P004,S008,W001,R005,5,1245,Fulfilled
O016530,2023-07-08,P014,S010,W004,R002,4,756,Fulfilled
O016531,2025-12-01,P015,S010,W003,R005,6,2094,Fulfilled
O016532,2025-02-13,P025,S003,W004,R005,3,117,Fulfilled
O016533,2024-10-24,P021,S002,W001,R001,5,295,Fulfilled
O016534,2024-06-11,P005,S001,W003,R004,3,987,Fulfilled
O016535,2024-01-28,P020,S009,W002,R001,2,238,Fulfilled
O016536,2023-10-29,P012,S005,W004,R002,3,747,Fulfilled
O016537,2023-08-12,P011,S004,W004,R001,6,1014,Fulfilled
O016538,2025-05-19,P022,S010,W003,R003,4,316,Delayed
O016539,2025-03-19,P006,S009,W001,R003,4,4796,Fulfilled
O016540,2023-10-09,P005,S006,W003,R003,2,658,Fulfilled
O016541,2024-01-16,P005,S010,W005,R005,3,987,Fulfilled
O016542,2025-10-22,P011,S008,W002,R002,4,676,Fulfilled
O016543,2024-12-07,P010,S004,W001,R004,6,1374,Fulfilled
O016544,2025-12-27,P016,S003,W004,R005,3,897,Fulfilled
O016545,2025-11-05,P023,S006,W005,R001,5,245,Fulfilled
O016546,2023-12-29,P020,S002,W004,R005,4,476,Fulfilled
O016547,2024-03-19,P010,S003,W005,R005,6,1374,Fulfilled
O016548,2023-02-14,P017,S010,W003,R001,4,356,Fulfilled
O016549,2024-06-28,P003,S004,W001,R003,2,1098,Fulfilled
O016550,2024-12-08,P022,S009,W004,R004,6,474,Fulfilled
O016551,2024-03-23,P018,S008,W005,R005,5,195,Fulfilled
O016552,2023-01-18,P007,S010,W005,R001,3,537,Fulfilled
O016553,2025-04-29,P002,S002,W005,R001,6,4194,Fulfilled
O016554,2023-05-14,P021,S001,W002,R002,2,118,Fulfilled
O016555,2023-08-04,P005,S007,W002,R005,5,1645,Delayed
O016556,2024-02-11,P005,S002,W005,R002,3,987,Fulfilled
O016557,2025-07-08,P002,S003,W005,R004,5,3495,Fulfilled
O016558,2023-11-16,P012,S002,W001,R005,3,747,Delayed
O016559,2023-10-07,P011,S005,W004,R005,2,338,Fulfilled
O016560,2024-05-25,P021,S001,W005,R001,3,177,Fulfilled
O016561,2024-12-08,P024,S010,W002,R005,7,693,Fulfilled
O016562,2025-01-17,P012,S010,W003,R004,3,747,Fulfilled
O016563,2023-08-06,P008,S004,W005,R005,2,498,Fulfilled
O016564,2025-04-28,P014,S001,W002,R001,4,756,Fulfilled
O016565,2025-03-24,P025,S005,W001,R001,3,117,Fulfilled
O016566,2025-06-09,P017,S002,W002,R005,7,623,Delayed
O016567,2023-12-31,P024,S010,W004,R001,3,297,Fulfilled
O016568,2024-07-23,P010,S003,W001,R003,2,458,Fulfilled
O016569,2025-08-12,P015,S008,W003,R003,3,1047,Fulfilled
O016570,2023-03-06,P013,S002,W001,R001,2,278,Fulfilled
O016571,2024-03-22,P020,S001,W001,R002,3,357,Fulfilled
O016572,2023-11-18,P008,S004,W004,R002,6,1494,Fulfilled
O016573,2025-12-06,P003,S006,W001,R001,6,3294,Fulfilled
O016574,2024-09-06,P020,S010,W004,R001,3,357,Fulfilled
O016575,2025-05-13,P020,S007,W004,R002,4,476,Fulfilled
O016576,2023-06-14,P024,S002,W005,R005,6,594,Fulfilled
O016577,2023-01-14,P015,S002,W004,R005,4,1396,Fulfilled
O016578,2025-07-18,P024,S010,W005,R003,5,495,Pending
O016579,2024-09-18,P020,S005,W001,R001,2,238,Fulfilled
O016580,2023-12-26,P002,S001,W001,R002,10,6990,Fulfilled
O016581,2025-02-21,P009,S010,W004,R002,1,799,Fulfilled
O016582,2023-11-05,P010,S005,W003,R003,1,229,Fulfilled
O016583,2023-05-12,P015,S006,W003,R005,6,2094,Fulfilled
O016584,2023-12-17,P004,S007,W005,R004,7,1743,Fulfilled
O016585,2024-02-26,P012,S006,W004,R001,1,249,Fulfilled
O016586,2023-07-17,P020,S004,W005,R002,2,238,Fulfilled
O016587,2023-09-18,P019,S002,W002,R004,2,158,Fulfilled
O016588,2023-10-28,P009,S010,W002,R005,5,3995,Fulfilled
O016589,2023-04-27,P014,S001,W001,R001,7,1323,Fulfilled
O016590,2023-10-13,P018,S008,W002,R001,6,234,Fulfilled
O016591,2025-09-05,P005,S006,W001,R003,3,987,Fulfilled
O016592,2025-06-21,P002,S002,W002,R002,4,2796,Fulfilled
O016593,2023-03-13,P013,S007,W004,R003,4,556,Fulfilled
O016594,2023-05-03,P002,S002,W005,R005,3,2097,Fulfilled
O016595,2025-08-03,P004,S007,W005,R004,1,249,Delayed
O016596,2025-01-30,P012,S007,W005,R002,2,498,Fulfilled
O016597,2024-11-17,P024,S003,W002,R002,9,891,Fulfilled
O016598,2024-11-04,P013,S007,W004,R004,1,139,Fulfilled
O016599,2023-01-09,P008,S005,W002,R005,3,747,Fulfilled
O016600,2024-01-19,P019,S006,W001,R002,2,158,Fulfilled
O016601,2024-05-21,P003,S007,W005,R002,2,1098,Fulfilled
O016602,2023-05-13,P006,S008,W002,R001,5,5995,Fulfilled
O016603,2023-10-07,P002,S004,W001,R002,3,2097,Fulfilled
O016604,2023-03-17,P004,S005,W001,R004,3,747,Fulfilled
O016605,2024-07-04,P015,S003,W005,R004,9,3141,Fulfilled
O016606,2024-02-28,P008,S007,W001,R005,3,747,Fulfilled
O016607,2024-03-02,P007,S010,W004,R005,2,358,Fulfilled
O016608,2023-09-01,P022,S002,W004,R001,1,79,Fulfilled
O016609,2023-01-18,P006,S010,W001,R005,2,2398,Fulfilled
O016610,2025-11-17,P008,S002,W004,R002,4,996,Fulfilled
O016611,2025-11-08,P010,S002,W003,R005,4,916,Fulfilled
O016612,2023-03-16,P021,S010,W004,R005,3,177,Fulfilled
O016613,2023-02-20,P014,S004,W002,R001,2,378,Fulfilled
O016614,2025-01-04,P001,S009,W002,R003,2,1778,Fulfilled
O016615,2025-01-25,P024,S003,W001,R001,6,594,Fulfilled
O016616,2023-12-15,P020,S002,W003,R001,3,357,Fulfilled
O016617,2025-09-22,P018,S006,W004,R003,1,39,Fulfilled
O016618,2025-03-01,P010,S010,W002,R004,3,687,Fulfilled
O016619,2023-11-26,P014,S006,W003,R005,1,189,Fulfilled
O016620,2025-11-12,P018,S002,W004,R003,4,156,Fulfilled
O016621,2024-11-19,P018,S007,W005,R004,4,156,Pending
O016622,2025-11-07,P001,S009,W004,R003,9,8001,Fulfilled
O016623,2023-11-05,P003,S009,W003,R003,6,3294,Fulfilled
O016624,2024-01-24,P024,S002,W002,R004,2,198,Fulfilled
O016625,2025-06-11,P018,S007,W005,R004,4,156,Fulfilled
O016626,2025-07-30,P025,S008,W001,R003,2,78,Fulfilled
O016627,2025-11-13,P018,S005,W001,R005,3,117,Fulfilled
O016628,2024-08-25,P007,S001,W001,R002,2,358,Delayed
O016629,2025-09-14,P009,S001,W005,R001,4,3196,Fulfilled
O016630,2023-03-29,P010,S001,W002,R004,1,229,Fulfilled
O016631,2025-03-18,P014,S006,W001,R001,1,189,Fulfilled
O016632,2025-02-16,P019,S005,W004,R005,1,79,Fulfilled
O016633,2023-06-25,P024,S008,W002,R003,5,495,Pending
O016634,2025-05-20,P017,S001,W004,R005,2,178,Delayed
O016635,2024-09-21,P019,S004,W004,R005,3,237,Fulfilled
O016636,2023-11-15,P006,S009,W004,R002,1,1199,Fulfilled
O016637,2025-11-22,P012,S008,W003,R002,3,747,Fulfilled
O016638,2025-08-07,P020,S001,W004,R004,4,476,Fulfilled
O016639,2025-12-21,P022,S004,W004,R003,8,632,Fulfilled
O016640,2024-09-20,P008,S001,W003,R005,5,1245,Fulfilled
O016641,2025-08-01,P024,S008,W005,R003,2,198,Fulfilled
O016642,2025-01-20,P008,S004,W005,R004,2,498,Fulfilled
O016643,2023-03-24,P012,S002,W001,R001,2,498,Fulfilled
O016644,2023-03-02,P005,S004,W002,R002,2,658,Fulfilled
O016645,2024-05-20,P015,S004,W001,R004,2,698,Fulfilled
O016646,2023-10-26,P021,S009,W002,R001,2,118,Fulfilled
O016647,2025-08-07,P015,S002,W004,R001,3,1047,Fulfilled
O016648,2023-03-06,P001,S005,W004,R005,4,3556,Fulfilled
O016649,2023-03-22,P002,S007,W001,R001,2,1398,Fulfilled
O016650,2024-06-11,P015,S010,W005,R004,7,2443,Fulfilled
O016651,2023-06-30,P015,S001,W004,R002,8,2792,Fulfilled
O016652,2023-12-26,P023,S009,W004,R002,4,196,Pending
O016653,2024-10-25,P004,S006,W001,R001,3,747,Fulfilled
O016654,2024-12-16,P021,S002,W002,R002,6,354,Delayed
O016655,2023-09-06,P008,S001,W001,R003,5,1245,Fulfilled
O016656,2023-10-13,P016,S010,W003,R002,2,598,Fulfilled
O016657,2025-05-25,P016,S008,W004,R003,3,897,Fulfilled
O016658,2023-02-14,P010,S001,W003,R004,3,687,Fulfilled
O016659,2025-09-25,P003,S008,W003,R005,6,3294,Pending
O016660,2024-12-09,P005,S004,W004,R005,6,1974,Fulfilled
O016661,2025-10-06,P002,S008,W002,R003,1,699,Fulfilled
O016662,2023-08-03,P012,S006,W004,R005,6,1494,Fulfilled
O016663,2025-12-27,P022,S004,W002,R004,5,395,Fulfilled
O016664,2023-06-07,P025,S010,W001,R003,6,234,Fulfilled
O016665,2023-07-28,P019,S003,W005,R004,4,316,Fulfilled
O016666,2025-03-27,P003,S003,W005,R005,2,1098,Fulfilled
O016667,2025-03-17,P013,S001,W003,R002,4,556,Fulfilled
O016668,2023-06-27,P012,S005,W002,R005,7,1743,Fulfilled
O016669,2023-09-04,P023,S007,W005,R005,2,98,Fulfilled
O016670,2023-06-18,P011,S007,W003,R005,4,676,Fulfilled
O016671,2024-06-02,P020,S009,W005,R001,4,476,Fulfilled
O016672,2024-06-26,P021,S009,W001,R003,1,59,Fulfilled
O016673,2023-05-12,P020,S008,W002,R001,3,357,Fulfilled
O016674,2024-07-27,P010,S004,W003,R005,5,1145,Fulfilled
O016675,2024-05-28,P007,S007,W005,R005,1,179,Fulfilled
O016676,2023-07-19,P016,S003,W004,R003,4,1196,Delayed
O016677,2025-01-11,P015,S003,W003,R003,3,1047,Fulfilled
O016678,2024-02-24,P020,S003,W004,R002,3,357,Fulfilled
O016679,2025-04-10,P022,S008,W005,R003,5,395,Delayed
O016680,2025-08-14,P011,S007,W003,R005,2,338,Fulfilled
O016681,2024-10-18,P012,S002,W002,R005,1,249,Fulfilled
O016682,2025-12-28,P012,S007,W002,R003,6,1494,Fulfilled
O016683,2024-07-16,P015,S007,W001,R004,6,2094,Fulfilled
O016684,2023-12-13,P023,S008,W002,R001,5,245,Fulfilled
O016685,2024-09-20,P021,S010,W003,R005,1,59,Fulfilled
O016686,2024-12-20,P018,S004,W001,R003,3,117,Fulfilled
O016687,2024-06-08,P019,S002,W005,R005,3,237,Fulfilled
O016688,2025-06-25,P019,S002,W001,R001,1,79,Fulfilled
O016689,2023-04-17,P004,S008,W004,R001,2,498,Fulfilled
O016690,2023-05-08,P023,S008,W002,R002,1,49,Fulfilled
O016691,2024-02-16,P008,S001,W004,R005,7,1743,Fulfilled
O016692,2024-10-19,P008,S004,W001,R002,4,996,Fulfilled
O016693,2024-10-16,P019,S002,W002,R003,4,316,Fulfilled
O016694,2024-09-24,P014,S002,W003,R002,2,378,Fulfilled
O016695,2024-11-17,P017,S003,W001,R001,3,267,Fulfilled
O016696,2024-08-09,P002,S004,W001,R003,4,2796,Fulfilled
O016697,2025-05-07,P009,S008,W002,R005,1,799,Fulfilled
O016698,2025-05-10,P004,S009,W003,R004,2,498,Fulfilled
O016699,2025-09-12,P024,S003,W004,R004,4,396,Fulfilled
O016700,2025-11-07,P013,S002,W001,R002,4,556,Fulfilled
O016701,2023-07-31,P020,S002,W005,R002,3,357,Fulfilled
O016702,2024-11-03,P020,S003,W001,R001,5,595,Delayed
O016703,2023-02-08,P024,S002,W004,R001,6,594,Fulfilled
O016704,2024-05-12,P016,S004,W001,R005,5,1495,Fulfilled
O016705,2023-04-09,P013,S001,W004,R002,2,278,Fulfilled
O016706,2023-09-21,P021,S006,W001,R003,2,118,Fulfilled
O016707,2023-11-08,P013,S008,W005,R005,4,556,Fulfilled
O016708,2025-05-28,P003,S010,W001,R005,4,2196,Fulfilled
O016709,2024-10-01,P003,S002,W001,R005,1,549,Delayed
O016710,2023-11-08,P003,S004,W005,R001,9,4941,Fulfilled
O016711,2025-09-18,P019,S010,W002,R005,2,158,Fulfilled
O016712,2023-01-08,P010,S002,W001,R001,5,1145,Fulfilled
O016713,2023-04-14,P001,S006,W005,R005,2,1778,Fulfilled
O016714,2023-10-15,P001,S008,W003,R005,5,4445,Fulfilled
O016715,2023-11-02,P004,S009,W005,R003,9,2241,Fulfilled
O016716,2023-08-13,P003,S005,W001,R001,2,1098,Fulfilled
O016717,2024-09-26,P018,S009,W001,R001,3,117,Fulfilled
O016718,2024-09-01,P017,S006,W005,R004,6,534,Fulfilled
O016719,2025-11-20,P001,S005,W004,R001,6,5334,Fulfilled
O016720,2024-04-10,P020,S007,W002,R003,4,476,Fulfilled
O016721,2023-12-11,P019,S006,W003,R001,2,158,Fulfilled
O016722,2024-12-31,P003,S007,W005,R005,5,2745,Fulfilled
O016723,2025-10-13,P021,S004,W001,R003,4,236,Fulfilled
O016724,2023-04-16,P011,S006,W005,R005,4,676,Fulfilled
O016725,2024-02-07,P005,S007,W003,R004,4,1316,Fulfilled
O016726,2025-11-30,P006,S004,W003,R005,1,1199,Fulfilled
O016727,2024-11-07,P002,S006,W002,R004,3,2097,Fulfilled
O016728,2024-06-07,P024,S007,W001,R004,2,198,Fulfilled
O016729,2023-09-10,P018,S008,W003,R005,3,117,Fulfilled
O016730,2025-05-13,P010,S002,W001,R001,4,916,Fulfilled
O016731,2024-12-29,P019,S002,W005,R002,1,79,Fulfilled
O016732,2023-05-13,P011,S006,W004,R001,1,169,Fulfilled
O016733,2025-01-28,P008,S009,W003,R001,2,498,Fulfilled
O016734,2023-08-20,P009,S006,W005,R005,5,3995,Fulfilled
O016735,2024-03-04,P020,S005,W002,R003,1,119,Fulfilled
O016736,2023-04-12,P009,S006,W002,R005,4,3196,Fulfilled
O016737,2025-01-05,P011,S006,W003,R001,6,1014,Delayed
O016738,2025-06-07,P004,S010,W001,R002,1,249,Fulfilled
O016739,2025-04-01,P004,S001,W005,R002,4,996,Fulfilled
O016740,2024-09-14,P020,S010,W004,R001,5,595,Delayed
O016741,2023-10-05,P009,S003,W005,R002,5,3995,Fulfilled
O016742,2023-02-20,P006,S006,W002,R005,1,1199,Fulfilled
O016743,2025-04-08,P014,S003,W001,R002,6,1134,Fulfilled
O016744,2025-03-15,P014,S010,W005,R004,5,945,Fulfilled
O016745,2025-01-13,P003,S006,W005,R005,3,1647,Fulfilled
O016746,2025-02-14,P011,S008,W003,R001,2,338,Fulfilled
O016747,2023-07-09,P024,S002,W002,R004,5,495,Delayed
O016748,2024-11-20,P001,S005,W005,R003,7,6223,Fulfilled
O016749,2025-04-01,P001,S005,W003,R004,6,5334,Fulfilled
O016750,2024-10-28,P016,S001,W003,R001,4,1196,Pending
O016751,2024-03-22,P015,S004,W002,R005,2,698,Fulfilled
O016752,2023-08-12,P002,S010,W003,R005,1,699,Fulfilled
O016753,2024-03-01,P017,S008,W002,R005,1,89,Fulfilled
O016754,2023-05-09,P011,S008,W005,R003,1,169,Fulfilled
O016755,2023-05-18,P006,S003,W005,R005,3,3597,Fulfilled
O016756,2023-08-01,P013,S008,W005,R003,2,278,Fulfilled
O016757,2024-07-05,P021,S005,W002,R005,2,118,Fulfilled
O016758,2024-08-19,P023,S007,W003,R004,3,147,Fulfilled
O016759,2025-04-04,P002,S001,W003,R001,3,2097,Fulfilled
O016760,2023-07-01,P022,S010,W004,R002,2,158,Fulfilled
O016761,2023-11-04,P016,S008,W004,R003,1,299,Fulfilled
O016762,2024-01-06,P021,S006,W004,R003,5,295,Fulfilled
O016763,2024-05-12,P020,S005,W002,R005,7,833,Fulfilled
O016764,2024-02-09,P016,S008,W003,R005,5,1495,Fulfilled
O016765,2024-08-18,P009,S006,W003,R001,1,799,Fulfilled
O016766,2023-03-19,P022,S008,W003,R002,7,553,Fulfilled
O016767,2024-06-19,P002,S010,W004,R005,1,699,Fulfilled
O016768,2024-09-25,P009,S001,W005,R005,2,1598,Fulfilled
O016769,2024-05-14,P012,S005,W005,R002,5,1245,Fulfilled
O016770,2025-02-22,P024,S005,W005,R003,4,396,Fulfilled
O016771,2024-05-26,P007,S007,W003,R005,6,1074,Fulfilled
O016772,2024-07-26,P009,S002,W001,R001,1,799,Fulfilled
O016773,2024-06-18,P017,S007,W003,R005,2,178,Fulfilled
O016774,2023-06-09,P023,S007,W005,R004,6,294,Fulfilled
O016775,2024-12-19,P014,S007,W003,R001,1,189,Fulfilled
O016776,2025-04-28,P014,S010,W004,R002,2,378,Fulfilled
O016777,2023-12-13,P016,S004,W004,R002,3,897,Fulfilled
O016778,2024-08-23,P017,S007,W004,R001,1,89,Delayed
O016779,2025-04-01,P022,S003,W004,R002,3,237,Delayed
O016780,2024-05-23,P018,S008,W004,R003,2,78,Fulfilled
O016781,2024-08-25,P014,S008,W005,R003,2,378,Fulfilled
O016782,2025-11-09,P009,S009,W003,R004,4,3196,Fulfilled
O016783,2025-08-15,P007,S004,W003,R001,3,537,Fulfilled
O016784,2025-10-05,P019,S004,W004,R002,1,79,Pending
O016785,2024-09-28,P024,S003,W001,R001,4,396,Pending
O016786,2024-08-15,P024,S006,W005,R001,1,99,Fulfilled
O016787,2023-05-24,P014,S006,W005,R005,1,189,Fulfilled
O016788,2024-08-10,P008,S006,W005,R005,4,996,Fulfilled
O016789,2024-03-13,P018,S010,W004,R002,1,39,Fulfilled
O016790,2023-04-28,P017,S002,W002,R002,1,89,Fulfilled
O016791,2025-06-21,P011,S002,W005,R002,8,1352,Delayed
O016792,2023-02-26,P015,S006,W005,R004,1,349,Fulfilled
O016793,2024-12-09,P017,S009,W005,R004,1,89,Pending
O016794,2025-05-28,P016,S005,W004,R001,4,1196,Fulfilled
O016795,2024-01-02,P001,S006,W004,R004,1,889,Fulfilled
O016796,2025-04-06,P018,S006,W005,R005,3,117,Fulfilled
O016797,2023-10-12,P016,S007,W003,R003,2,598,Fulfilled
O016798,2025-02-13,P017,S002,W002,R004,2,178,Pending
O016799,2023-11-21,P025,S002,W002,R002,3,117,Fulfilled
O016800,2025-12-15,P010,S003,W004,R002,1,229,Fulfilled
O016801,2024-06-04,P021,S002,W001,R003,4,236,Fulfilled
O016802,2023-07-24,P012,S008,W004,R001,8,1992,Fulfilled
O016803,2025-01-20,P006,S007,W004,R005,2,2398,Fulfilled
O016804,2023-05-06,P025,S004,W001,R005,1,39,Fulfilled
O016805,2023-02-03,P018,S006,W005,R005,3,117,Fulfilled
O016806,2023-01-09,P017,S006,W003,R005,5,445,Fulfilled
O016807,2023-06-11,P019,S007,W005,R005,5,395,Fulfilled
O016808,2025-09-05,P021,S006,W005,R005,3,177,Fulfilled
O016809,2024-08-27,P024,S008,W001,R005,2,198,Fulfilled
O016810,2025-09-09,P014,S009,W002,R003,2,378,Fulfilled
O016811,2025-08-07,P015,S005,W002,R004,5,1745,Delayed
O016812,2024-05-12,P012,S002,W003,R001,3,747,Fulfilled
O016813,2025-08-23,P025,S002,W003,R003,4,156,Fulfilled
O016814,2025-09-25,P015,S002,W001,R003,3,1047,Fulfilled
O016815,2023-04-02,P024,S006,W001,R004,3,297,Fulfilled
O016816,2023-09-28,P007,S003,W003,R005,5,895,Fulfilled
O016817,2023-05-15,P004,S001,W005,R001,5,1245,Fulfilled
O016818,2025-08-27,P003,S005,W002,R005,2,1098,Fulfilled
O016819,2025-07-05,P019,S010,W004,R005,4,316,Fulfilled
O016820,2025-03-08,P004,S008,W003,R002,8,1992,Fulfilled
O016821,2025-11-17,P021,S005,W003,R002,6,354,Fulfilled
O016822,2024-06-28,P001,S008,W004,R005,2,1778,Fulfilled
